2078	30038	21512	28572	44845	44579	49567	45475	2307	14237	42266	21943	52289	65042	34015	60946	61107	18314	48409	54846	326	59465	17783	1433	42296	46037	27393	50062	4877	62415	63054	12833	17331	55917	18261	64758	48522	38058	24789	55282	35788	58796	323	61417	24017	23152	3214	23841	23189	20060	42490	31243	37340	38191	19330	10084	33567	18218	6424	23369	14907	58208	53830	17363	17018	2497	38161	13132	7232	35308	46156	3978	14811	61034	19928	58757	18719	42288	9608	7018	13957	13772	12431	32945	5072	14411	52961	40984	12340	10181	41942	53461	45384	38592	42494	59667	44653	12779	46966	65101	10040	35767	48248	48787	23358	8786	31086	49463	41430	2040	57804	49057	26012	51170	24072	13420	37089	17605	49171	44082	52728	22318	26864	19925	52751	44961	35524	43035	20012	28594	65333	6082	49183	41898	64195	3327	63623	9388	65217	59544	18033	40621	19015	62610	10786	51700	30026	39727	6012	57443	52426	10101	53067	55898	11892	51117	11125	5360	3326	32414	39709	62053	18460	21599	13683	9515	11205	50423	42526	5733	20955	6638	57183	65377	52390	24543	14856	14796	5233	8523	22248	12640	44276	17458	63168	61906	4039	40870	30391	35715	55916	35275	9379	25596	24747	183	23382	61984	3402	22651	17238	58628	61430	36039	56720	60535	37642	14014	24678	56440	57312	20899	44294	57567	32832	30691	14119	51036	63551	53091	58625	8177	53507	17699	33819	22496	34511	3722	54158	17534	10303	31948	37632	53648	9060	10010	31841	57278	48298	10475	53209	33811	12483	60000	518	64036	37308	8379	30593	5262	8264	8117	51488	53270	9393	3777
51737	26259	43964	4120	64205	1706	9769	10186	5165	41041	4590	41601	9699	7392	34143	17943	63831	37491	56493	7082	13245	25473	30490	9313	37568	64548	1996	41712	46294	19834	52384	16821	43608	28346	37783	35977	22972	5760	21748	1848	11701	47416	58674	6890	50655	64072	63894	20362	44098	7231	2830	41777	5374	43337	56889	31937	13411	32448	4889	51753	23439	54063	32460	30997	27108	28671	47726	41995	52233	58426	17723	10961	15929	27799	22868	227	46593	13583	52000	63610	18500	41107	55332	29326	10201	25732	60978	16328	8699	9961	57422	11422	17437	44503	40150	63706	47689	8786	61470	22004	44716	28649	22873	27558	59704	10548	63297	54256	32357	23102	24170	59195	4895	43629	36060	32472	52789	53562	51951	49070	5351	47378	47469	41230	50460	16119	17931	18039	48842	24688	47531	14819	38177	28464	45488	54139	35415	40765	20957	20101	57624	49085	14095	64161	61360	7101	58248	54679	25029	20573	10734	2217	27801	60006	42060	31733	12729	64856	10784	28993	18537	1775	21489	25921	26723	14579	51754	63119	9583	42092	22957	63131	41471	41051	58665	1712	23915	60559	33540	9832	5853	56615	28656	61322	43043	24894	59637	48933	6465	48725	29968	59052	15802	14757	32055	24408	15732	63856	60552	51889	32927	24569	43039	45092	48037	24017	53683	22045	52533	43398	13305	53261	2696	21970	41856	45240	36095	38177	11318	33692	45593	10140	5891	53507	42836	25784	49271	31701	24100	4452	53580	22567	64426	24498	16503	47406	65342	60067	24494	5156	1864	51748	6077	52321	15761	14886	59683	33375	64264	23777	44631	55540	64356	21804	23724	16914
45517	28353	39526	22026	41512	13687	32443	55859	53832	53163	29180	4877	46183	18692	28484	25312	7595	3886	11688	10982	15053	40051	19177	2925	19521	56079	56896	45140	30646	56176	21381	43603	50240	48856	33584	10450	61174	26781	50971	1881	47016	55775	9924	59610	63219	16561	22882	32457	44553	40869	36916	24131	27656	8606	57077	263	9833	23529	26638	50226	44642	33801	29810	42585	10037	23717	7175	3866	27107	30647	16143	61986	2258	16893	46783	32707	54009	14902	2682	61748	63791	54131	54657	65123	21438	63932	57821	2009	51553	48209	2257	38471	63660	51539	16708	57243	15043	60266	58721	7579	42674	38277	42145	11602	49367	55735	17731	13151	60233	28800	43604	7575	46726	43688	34178	42766	19012	16293	61180	57212	42420	54756	3044	37890	45856	36964	6342	14746	52180	34302	57958	14091	2349	2759	51381	48286	53111	60368	5518	10340	16776	51128	37820	18491	10855	51004	61519	38353	8320	50001	42558	18062	43259	28353	21519	58531	10676	46620	55272	37308	5676	38323	44971	8867	35978	54977	55184	23508	40331	29248	55079	42050	34664	10816	21752	63376	20497	28028	4640	28120	56179	42151	27856	4140	42815	59031	25465	44832	18361	52555	31669	11752	36616	35346	27494	21813	60691	25897	10977	48345	60589	36201	53183	23899	25485	64186	23127	3899	50	61513	41070	32337	5835	51849	27081	5547	22072	53077	5922	31766	41467	14358	62339	2688	3297	49141	5825	49300	3343	53966	29437	31607	13624	56123	64048	13734	19913	6194	18557	15558	16179	54288	6084	6072	48246	49799	5446	65023	8194	11595	28740	30807	65407	44124	42505	14784
4674	17478	11193	43725	6886	9916	59222	50356	24720	64796	3085	21854	11367	51723	56422	42759	49726	55848	23275	32284	64902	9417	17484	17190	23012	5043	39632	52634	47141	22301	50698	30670	13984	17305	53279	30341	33582	1311	30608	49174	2985	15981	41607	45140	60446	49265	30686	46901	13623	5704	55491	62849	6046	63407	35075	21506	59107	59883	45663	3019	5599	2036	26238	19933	26767	60007	19365	49161	33352	9799	2819	49026	29690	48303	52545	30883	14464	43290	32649	18231	43000	32304	27985	23907	9371	3083	56097	35742	6605	33987	39255	42428	37621	56019	55177	60294	65210	13274	20357	23125	11425	30645	22299	44269	52856	44688	11358	36008	41791	33632	40709	54373	3834	35001	59198	50915	11491	51302	57101	4006	18042	26455	26660	25827	25751	37116	56509	63524	29241	27035	62525	41280	45234	12060	28266	42405	33973	15317	40048	41107	47447	59817	61882	15787	10572	47328	24567	30072	24985	53998	55493	686	11047	16007	39658	30805	22376	18300	50488	34817	48006	62792	36159	63469	8025	59223	51	24214	30885	52353	61033	15247	63548	3578	51293	55453	62670	18757	22971	53267	51516	21701	19423	59770	54220	30619	47702	269	31818	7145	3333	33671	63272	23995	52867	50218	15427	48182	39656	46390	3899	47704	50821	18750	42268	33232	19617	55949	50117	62248	10393	35889	33431	3243	24896	52046	25544	28473	38718	21810	44648	57060	46305	63072	42679	61346	21031	60286	54682	11410	64407	12524	8347	60589	14839	59701	27154	55716	17557	10563	6676	48583	57177	6658	42970	9463	59111	62724	5250	55047	54514	32177	44981	56969	34180	19073
49145	38659	51359	26023	5380	15356	21403	53436	54929	49167	39804	24028	35214	64610	10198	8000	56904	46018	42351	26469	33992	10599	32197	31958	43194	62432	30217	51359	20727	56037	47492	31893	47258	6049	2305	27311	38990	39440	18874	29602	41735	46150	38407	12816	45310	50346	23097	37687	41332	46474	46082	4772	19374	40189	38930	45911	51245	1007	9904	45443	41444	6454	61867	58275	34773	39282	34842	8903	63607	37953	18385	462	25710	4403	12636	58265	2142	10761	51599	30528	22204	38977	47811	57476	32153	54424	34378	40890	5245	18378	22620	24140	39388	2060	56818	18886	35438	63151	52789	62697	25703	32409	62827	50190	52626	16068	30213	5502	31112	48784	52558	43939	57068	33465	12292	47417	9702	13348	33328	12190	64688	62260	18860	2976	9473	30751	57644	23238	13518	3951	16171	27379	24254	44579	35225	33887	6372	24275	18027	60292	5398	59015	61120	4299	11682	4903	64138	51336	3480	32909	23246	25441	12821	39931	44482	8574	32561	14962	65463	16254	32020	61436	28024	54468	46028	40083	9833	3562	12681	15652	45475	20739	53861	39786	24878	31185	54810	31905	26371	27195	4279	26610	23780	24477	55432	59247	21367	41560	47832	54546	7605	63536	43507	29436	53213	26373	35885	10039	49124	24183	31787	46991	38072	47809	25820	4531	21000	12229	30710	56595	12757	55629	30041	43267	57231	30686	19412	40163	58029	47227	32918	57156	17637	38311	30462	4459	16051	45978	12047	5703	59525	15297	28817	6298	22372	38682	56273	63933	25814	55120	28207	50621	17486	7217	37808	55149	49441	39881	65399	31116	44339	5236	14434	58073	48955	6042
27163	63188	26938	44009	40234	45076	34690	1745	54164	39249	36527	2480	41263	32374	57819	841	17261	40632	55135	39508	30469	11283	4735	5601	8607	43126	3375	55033	31377	14391	45555	51544	45367	3814	47551	43065	27392	36825	46609	50829	46964	2986	35654	33335	41905	3016	4590	20651	49994	25863	29389	6262	3275	29963	11810	14492	4325	54356	39601	53218	56242	8774	41358	29091	51666	41246	58436	53390	22823	5708	14893	27956	63709	47484	34191	58860	24681	24438	65050	36393	3636	37016	55905	22730	3042	63307	39399	43141	46819	27527	32012	1986	19608	50612	25117	53299	25242	715	34681	24551	2560	14587	18604	12941	19980	34	2796	58175	4094	3775	36958	3170	55433	9326	31710	7583	19690	44918	9081	58292	11306	9353	14095	56400	5955	63630	12526	6656	19199	14598	28240	16528	53553	64584	56939	61043	53258	18535	16040	6152	55624	4284	28304	52472	26619	45371	2809	38367	42736	30003	61797	47299	30277	23904	47076	38511	32394	42878	46089	13113	1054	26918	59379	55776	9602	23475	31981	41722	26688	40153	31434	48575	21338	34565	25464	37894	26595	9267	34825	16733	51969	62687	38012	37337	36359	37624	56816	26190	6129	34635	16916	9645	27259	38073	13296	32990	57628	48147	33318	4743	14344	7776	42226	20312	6905	28219	4808	55370	1497	65026	23597	25592	61483	23937	11761	27922	8780	43729	42299	22925	57909	31378	14657	45350	45918	58733	28404	4295	26904	40890	11492	18504	7755	57451	17091	63205	39739	32697	47991	19950	57445	55862	42930	23312	23751	46883	10643	1727	40142	32536	56450	4019	2198	42560	29923	4467
34724	43181	12317	51838	65048	16334	12305	58480	40061	53923	43726	64760	27956	57271	59378	2211	16618	12780	2679	25317	24837	44377	63554	23365	18822	22382	42706	33452	13135	9225	55127	28607	31630	65323	44513	47461	38089	12341	38387	32151	13204	42743	62819	26394	9581	17448	20219	65465	4363	6553	28642	21752	26512	39753	27845	13816	44193	2400	946	34983	21597	29412	47896	34483	5276	18231	44213	25540	51266	10957	36380	10606	25561	40023	27166	17016	24259	6473	59710	39403	1659	6064	6301	3828	53153	27856	35260	6461	48732	42393	47363	9203	40909	7495	8542	64860	51426	30402	20056	38612	12851	52952	45019	1762	44422	15378	63979	31328	29270	6134	32712	43585	7462	23133	30544	35003	62740	46872	37750	21485	24173	29254	5400	51516	9813	47841	36951	42566	52353	55138	32530	57165	20552	60813	1046	45805	38305	32976	58378	24881	45911	1375	41644	9032	8588	56658	59275	63517	25672	64578	59636	169	5223	49914	20621	49826	38233	7218	10790	60717	85	20516	64930	39272	57866	26956	59328	37141	12268	17694	56029	53665	35609	3607	1900	23957	10881	28073	1111	39245	37791	39817	63733	9528	43695	40046	46926	35286	32289	60952	64572	64226	21951	24069	17406	36873	55302	17568	6782	2254	31371	30678	57201	37068	17098	63528	16925	19577	21348	46483	48746	26747	49314	37401	3023	50966	54951	48642	49059	11547	46027	8214	64218	64088	10732	36382	32758	12252	4304	61758	13988	56791	58256	52562	1023	64931	5521	13264	25295	43153	30600	36594	24613	35826	6135	52217	22467	21040	19948	109	1029	64840	20495	45183	24159	55346
26082	31393	38981	37380	61740	15103	57874	49469	27196	58407	30975	3552	19777	11840	33178	64638	7591	18661	39771	25494	19177	28857	39398	33278	19816	60391	25029	21229	40051	498	16124	62654	11895	47391	20217	22624	5757	38402	40428	61647	17193	868	2922	57784	32554	30602	59927	1575	63989	35747	60313	61601	11381	41236	41196	19592	38301	54906	38189	54035	13280	56002	36763	9263	31105	56104	1477	5274	60376	49894	16128	14988	40581	16200	23227	918	14704	9428	43505	20898	33413	15251	48566	47346	16869	6861	17138	55650	15912	40718	22800	20731	11693	23401	56697	61916	36714	28603	45155	57324	38090	22098	13721	49126	16521	23031	30819	33426	62817	8344	39032	56349	1271	10477	54936	54113	36269	42586	47864	22908	25762	38139	12140	29599	6051	9930	14573	28986	39450	545	46335	13040	57428	35394	10089	54701	20237	23735	28157	62805	30751	34566	16166	9344	61446	42077	29670	24289	19684	51094	51882	49086	28102	19346	44774	3750	52414	50546	41103	4340	48875	16971	45251	15622	45725	41800	33962	50191	46595	48681	45896	61037	42752	54411	16431	15561	39247	34221	21786	11577	9695	714	56691	58505	19456	51676	43497	27507	34686	16034	56171	53730	15089	27858	2985	6623	19092	17786	5193	40860	13636	20190	39949	53579	41845	62250	8628	26908	52057	7003	1600	65402	36082	14424	11789	20549	29702	40773	37818	12916	50208	27173	27925	50109	29128	35535	60501	41801	38073	55990	18617	22175	29158	8480	5520	7440	42696	35218	53094	22556	42599	49361	11370	49126	30169	53325	8499	46265	37655	8236	21115	11063	30162	41224	39757	38619
40150	14223	27413	52096	11292	18104	28319	9957	59349	18671	41301	5461	60302	13180	9384	26018	38685	652	43788	19940	51467	22399	3277	62631	38087	56830	53364	59341	53835	385	4185	62502	17784	56273	51457	21301	30987	22485	29611	62449	48733	46117	5869	692	65042	33259	56100	49676	50239	34888	59611	32136	7150	8747	25623	1378	25509	47996	39946	57811	9753	2804	35905	22248	45470	12082	36357	48450	48307	57258	60673	29256	39808	45361	23251	42076	41059	29103	40336	55486	33422	48828	3400	25102	49625	17863	55188	26845	38178	24060	36856	47382	31044	5243	57809	57618	40887	2914	53226	3158	25691	6848	27348	11489	8107	1355	19229	33636	51284	61784	31430	11257	27003	32291	33193	16274	15260	59505	58291	42528	9947	56783	34799	64759	1565	15390	34355	47703	33863	17121	32783	60278	24480	17999	42754	38604	7990	2949	10327	49337	15851	9953	32881	39038	52751	15262	13209	30344	16120	29789	24670	33683	1145	64617	64284	58739	15381	43929	16018	51313	13516	34187	9912	24699	57904	22192	46436	19621	38735	43652	56465	57948	18330	30485	19739	19416	45335	60588	53264	38652	46686	49659	9112	14254	34638	53416	6037	5662	11683	63298	64474	40824	12426	9083	12075	55947	8833	4770	23948	23258	64617	36085	58967	13462	23360	61549	51793	51486	50734	48454	17989	9339	63833	5523	35110	10177	50429	44628	12561	29385	32467	61202	62098	52072	58522	1290	15128	3320	25996	63225	21987	6518	54995	4823	56877	5285	65176	27189	29463	7390	48023	44954	55672	47421	60525	1038	55200	19527	35570	25564	24120	32142	7755	40950	41492	19500
4824	52445	35813	150	59316	37061	963	3546	38546	21962	18940	46450	8967	50784	48866	52902	64028	27549	1082	54106	24933	12151	27790	21542	31311	52506	26835	64950	22905	19976	32958	45417	33463	27602	24054	39751	7901	33446	31942	26473	47514	29680	29747	40092	16245	30336	3406	50408	14918	14920	54693	18286	41340	18029	7971	13228	64479	54355	38130	28503	3066	32116	58079	45689	55407	41557	55042	53284	51795	24633	47617	48846	34365	46433	47431	19329	47800	51091	29915	41265	30786	28305	16306	28813	51121	43282	24909	52699	52924	63732	59881	31991	9186	22641	30965	40587	5109	30384	54757	53124	64020	16737	40364	1453	15109	30875	14825	46794	9429	45943	55232	30165	64646	33755	17814	65501	3059	55542	53845	25069	61837	53975	8626	33670	58284	33444	22230	41655	58646	25138	53253	20841	32677	15481	13629	58043	54895	30530	8273	22415	56763	7222	7048	42319	34430	14556	16056	55299	50498	31527	12462	12288	2728	44566	49061	45866	8800	4415	54544	8809	46516	14943	2021	8679	42692	3082	52126	26115	38131	32688	37631	34248	7844	32880	23642	33403	16133	40044	63701	42633	28155	59723	62984	13957	24640	30081	57221	40571	3409	37143	41029	39388	50417	11395	49717	8369	38247	4959	11024	39021	60540	60118	37258	53111	16287	61906	4523	12361	58573	43733	14047	4410	7355	57508	46042	47260	51598	37096	16152	14258	39845	35723	42102	48022	9966	3476	2830	59040	50509	18193	63982	61925	47890	37675	37753	48935	38783	52671	41168	5409	62427	24369	53680	12147	38130	28200	28584	20982	13692	2138	62082	38092	62464	39570	23485	60087
